"","RespId","ExpId","Username","Cond","Result","Block","Target","Distractors","Distractors.stem","Distractors.col","Distractors.num","Target.training.views","Unseen"
"7861","2911e90aq-eb35-640e-5d44_1","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,1,"nikavoni","fugitimu,kalisuda,nikavosu",1,1,0,2,FALSE
"7862","2911e90aq-eb35-640e-5d44_2","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,1,"fuginida","fugitimu,kalitivo,kalisuda",1,1,0,2,FALSE
"7863","2911e90aq-eb35-640e-5d44_3","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,1,"fugitimu","nikavoni,nikanida,fuginida",1,0,0,2,FALSE
"7864","2911e90aq-eb35-640e-5d44_4","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,1,"kalitivo","nikanida,kalisuda,kalinida",2,0,0,2,FALSE
"7865","2911e90aq-eb35-640e-5d44_5","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,1,"nikavosu","kalitivo,fugitimu,fuginida",0,1,0,2,FALSE
"7866","2911e90aq-eb35-640e-5d44_6","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,1,"kalisuda","kalitivo,nikavoni,fuginida",1,1,0,2,FALSE
"7867","2911e90aq-eb35-640e-5d44_7","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,1,"nikanida","kalitivo,kalisuda,fugitimu",0,1,0,2,FALSE
"7868","2911e90aq-eb35-640e-5d44_8","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,1,"kalinida","fuginida,fugitimu,kalisuda",1,2,1,2,FALSE
"7869","2911e90aq-eb35-640e-5d44_9","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"fugitimu","kalitimu,nikavosu,fugitivo",1,1,2,3,FALSE
"7870","2911e90aq-eb35-640e-5d44_10","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,2,"kalinida","sobavoni,fugitimu,nikavoni",0,0,2,3,FALSE
"7871","2911e90aq-eb35-640e-5d44_11","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"kalitivo","sobavoni,sobatida,fuginida",0,1,1,3,FALSE
"7872","2911e90aq-eb35-640e-5d44_12","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"kalisuda","kalitivo,fugitivo,nikavoni",1,0,0,3,FALSE
"7873","2911e90aq-eb35-640e-5d44_13","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,2,"fuginida","kalitivo,sobavoni,nikavosu",0,0,1,3,FALSE
"7874","2911e90aq-eb35-640e-5d44_14","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,2,"nikavoni","nikamuni,fugivosu,kalisuda",1,1,1,3,FALSE
"7875","2911e90aq-eb35-640e-5d44_15","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,2,"nikanida","nikavoni,kalinida,nikamuni",2,1,3,3,FALSE
"7876","2911e90aq-eb35-640e-5d44_16","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"nikavosu","kalinida,fugitimu,kalisuda",0,0,1,3,FALSE
"7877","2911e90aq-eb35-640e-5d44_17","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"sobavoni","kalisuda,nikanida,nikavoni",0,1,2,1,FALSE
"7878","2911e90aq-eb35-640e-5d44_18","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,2,"fugivosu","nikavosu,kalitivo,fugitimu",1,2,1,1,FALSE
"7879","2911e90aq-eb35-640e-5d44_19","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,2,"kalitimu","nikavoni,fugitivo,kalitida",1,0,2,1,FALSE
"7880","2911e90aq-eb35-640e-5d44_20","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"nikamuni","fuginida,fugitimu,sobatida",0,1,1,1,FALSE
"7881","2911e90aq-eb35-640e-5d44_21","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"sobatida","fugivosu,kalitivo,nikavosu",0,0,1,1,FALSE
"7882","2911e90aq-eb35-640e-5d44_22","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"kalitida","sobavoni,kalisuda,nikamuni",1,1,0,1,FALSE
"7883","2911e90aq-eb35-640e-5d44_23","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,2,"fugitivo","nikamuni,fugitimu,kalitimu",1,0,2,1,FALSE
"7884","2911e90aq-eb35-640e-5d44_24","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,2,"fugitida","sobatida,nikavoni,fuginida",1,2,1,1,FALSE
"7885","2911e90aq-eb35-640e-5d44_25","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"kalivosu","nikativo,kalisuda,kalimusu",2,1,2,1,FALSE
"7886","2911e90aq-eb35-640e-5d44_26","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"nikatida","nikanida,fuginida,nikavosu",2,2,0,0,TRUE
"7887","2911e90aq-eb35-640e-5d44_27","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"sobamuni","kalitida,nikativo,fugitida",0,0,0,0,TRUE
"7888","2911e90aq-eb35-640e-5d44_28","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"kalitida","sobavosu,kalitimu,nikamuni",1,0,1,2,FALSE
"7889","2911e90aq-eb35-640e-5d44_29","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"nikavosu","sobamuni,kalivosu,nikativo",1,2,1,4,FALSE
"7890","2911e90aq-eb35-640e-5d44_30","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"kalimuni","nikanida,sobamuni,nikamuni",0,2,3,0,TRUE
"7891","2911e90aq-eb35-640e-5d44_31","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"kalinida","kalisuda,sobatimu,nikatida",1,2,0,4,FALSE
"7892","2911e90aq-eb35-640e-5d44_32","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"fugivosu","kalitimu,sobamuni,sobanida",0,0,0,2,FALSE
"7893","2911e90aq-eb35-640e-5d44_33","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"sobanida","fugivoni,fugitida,nikatimu",0,1,1,0,TRUE
"7894","2911e90aq-eb35-640e-5d44_34","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"nikanida","sobavosu,fugitimu,fugivoni",0,0,1,4,FALSE
"7895","2911e90aq-eb35-640e-5d44_35","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"kalimusu","kalivoni,nikavosu,sobanida",1,0,1,0,TRUE
"7896","2911e90aq-eb35-640e-5d44_36","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"sobavosu","sobasuda,fugisuda,kalivosu",1,1,3,1,FALSE
"7897","2911e90aq-eb35-640e-5d44_37","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"fugimuni","sobavoni,nikativo,sobavosu",0,0,1,0,TRUE
"7898","2911e90aq-eb35-640e-5d44_38","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"sobavoni","kalimuni,sobanida,kalinida",1,0,3,2,FALSE
"7899","2911e90aq-eb35-640e-5d44_39","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"fugitida","fugimusu,sobanida,fugitimu",2,1,1,2,FALSE
"7900","2911e90aq-eb35-640e-5d44_40","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"fugimusu","sobamuni,sobavoni,fugimuni",1,2,0,0,TRUE
"7901","2911e90aq-eb35-640e-5d44_41","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"nikativo","sobatimu,nikatida,fugisuda",1,0,2,0,TRUE
"7902","2911e90aq-eb35-640e-5d44_42","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"sobatida","fugimusu,nikavoni,fugimuni",0,0,0,2,FALSE
"7903","2911e90aq-eb35-640e-5d44_43","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"kalitivo","kalitimu,nikatimu,kalimuni",2,0,2,4,FALSE
"7904","2911e90aq-eb35-640e-5d44_44","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"fugisuda","kalimuni,nikavoni,kalisuda",0,1,1,0,TRUE
"7905","2911e90aq-eb35-640e-5d44_45","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"fuginida","fugivosu,kalisuda,nikatida",1,2,0,4,FALSE
"7906","2911e90aq-eb35-640e-5d44_46","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"sobatimu","kalinida,fugivoni,kalivosu",0,0,0,0,TRUE
"7907","2911e90aq-eb35-640e-5d44_47","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"nikamuni","nikavoni,nikamusu,kalitida",2,1,1,2,FALSE
"7908","2911e90aq-eb35-640e-5d44_48","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"sobamusu","nikavoni,nikasuda,kalisuda",0,0,2,1,FALSE
"7909","2911e90aq-eb35-640e-5d44_49","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"nikamusu","sobamusu,fugimusu,kalitimu",0,3,2,1,FALSE
"7910","2911e90aq-eb35-640e-5d44_50","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"sobativo","kalisuda,nikamuni,kalivoni",0,1,0,0,TRUE
"7911","2911e90aq-eb35-640e-5d44_51","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"kalitimu","sobanida,nikavoni,kalinida",1,0,0,2,FALSE
"7912","2911e90aq-eb35-640e-5d44_52","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"nikatimu","nikavoni,fugivoni,nikanida",2,0,0,1,FALSE
"7913","2911e90aq-eb35-640e-5d44_53","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"fugivoni","kalitivo,fugimusu,sobamuni",1,1,1,0,TRUE
"7914","2911e90aq-eb35-640e-5d44_54","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"kalisuda","kalivosu,nikatida,sobasuda",1,2,2,4,FALSE
"7915","2911e90aq-eb35-640e-5d44_55","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"fugitivo","nikatimu,kalivosu,kalitimu",0,1,2,2,FALSE
"7916","2911e90aq-eb35-640e-5d44_56","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"fugitimu","sobanida,nikativo,sobavoni",0,0,1,4,FALSE
"7917","2911e90aq-eb35-640e-5d44_57","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"nikasuda","kalinida,sobamuni,kalisuda",0,2,1,1,FALSE
"7918","2911e90aq-eb35-640e-5d44_58","2911e90aq-eb35-640e-5d44","132","Complex",FALSE,3,"sobasuda","nikatimu,nikamusu,sobatida",1,1,1,1,FALSE
"7919","2911e90aq-eb35-640e-5d44_59","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"nikavoni","nikatimu,nikamuni,sobavoni",2,1,2,4,FALSE
"7920","2911e90aq-eb35-640e-5d44_60","2911e90aq-eb35-640e-5d44","132","Complex",TRUE,3,"kalivoni","kalitimu,fugitivo,nikanida",1,1,1,1,FALSE
"7921","5b48f3a4q-b910-0776-add2_1","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,1,"sobadani","nikatimu,nikamusu,fuginivo",0,0,1,2,FALSE
"7922","5b48f3a4q-b910-0776-add2_2","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,1,"nikamusu","nikatimu,kalimuni,fuginivo",1,2,0,2,FALSE
"7923","5b48f3a4q-b910-0776-add2_3","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,1,"kalitivo","nikatimu,kalimuni,nikamusu",1,0,1,2,FALSE
"7924","5b48f3a4q-b910-0776-add2_4","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,1,"fuginivo","nikamusu,sobadani,fugisuvo",1,1,1,2,FALSE
"7925","5b48f3a4q-b910-0776-add2_5","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,1,"sobamuni","fugisuvo,nikamusu,kalimuni",0,2,1,2,FALSE
"7926","5b48f3a4q-b910-0776-add2_6","5b48f3a4q-b910-0776-add2","133","Complex",FALSE,1,"kalimuni","nikatimu,fugisuvo,kalitivo",1,1,0,2,FALSE
"7927","5b48f3a4q-b910-0776-add2_7","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,1,"fugisuvo","sobamuni,kalimuni,fuginivo",1,1,0,2,FALSE
"7928","5b48f3a4q-b910-0776-add2_8","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,1,"nikatimu","kalimuni,sobadani,nikamusu",1,2,0,2,FALSE
"7929","5b48f3a4q-b910-0776-add2_9","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"kalimuni","fuginivo,fugitimu,sobamuni",0,2,2,3,FALSE
"7930","5b48f3a4q-b910-0776-add2_10","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"fuginivo","kalitivo,kalinivo,sobadani",0,2,2,3,FALSE
"7931","5b48f3a4q-b910-0776-add2_11","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"nikatimu","sobatimu,nikamusu,sobasuvo",1,2,1,3,FALSE
"7932","5b48f3a4q-b910-0776-add2_12","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"sobadani","kalimuni,fugitimu,sobamusu",1,0,1,3,FALSE
"7933","5b48f3a4q-b910-0776-add2_13","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"nikamusu","fugitimu,sobadasu,sobatimu",0,2,1,3,FALSE
"7934","5b48f3a4q-b910-0776-add2_14","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"fugisuvo","sobadani,nikatimu,sobamusu",0,0,1,3,FALSE
"7935","5b48f3a4q-b910-0776-add2_15","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"kalitivo","sobadasu,sobamusu,kalinivo",1,1,0,3,FALSE
"7936","5b48f3a4q-b910-0776-add2_16","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"sobamuni","fugitimu,sobadani,sobamusu",2,2,1,3,FALSE
"7937","5b48f3a4q-b910-0776-add2_17","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"kalitimu","kalinivo,sobatimu,sobadani",1,1,1,1,FALSE
"7938","5b48f3a4q-b910-0776-add2_18","5b48f3a4q-b910-0776-add2","133","Complex",FALSE,2,"fugitimu","fuginivo,sobadasu,nikamusu",1,1,0,1,FALSE
"7939","5b48f3a4q-b910-0776-add2_19","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"kalimusu","nikatimu,sobadasu,fugisuvo",0,1,2,1,FALSE
"7940","5b48f3a4q-b910-0776-add2_20","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"sobasuvo","kalinivo,sobamusu,sobadasu",2,1,2,1,FALSE
"7941","5b48f3a4q-b910-0776-add2_21","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"sobatimu","sobamusu,kalitivo,kalimuni",1,2,1,1,FALSE
"7942","5b48f3a4q-b910-0776-add2_22","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"kalinivo","nikatimu,sobadasu,sobasuvo",0,1,0,1,FALSE
"7943","5b48f3a4q-b910-0776-add2_23","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"sobadasu","sobadani,kalimuni,fugisuvo",1,1,1,1,FALSE
"7944","5b48f3a4q-b910-0776-add2_24","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,2,"sobamusu","nikamusu,fugitimu,kalitimu",0,3,1,1,FALSE
"7945","5b48f3a4q-b910-0776-add2_25","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalinivo","nikamuni,sobadasu,nikasuvo",0,1,1,2,FALSE
"7946","5b48f3a4q-b910-0776-add2_26","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugimuni","kalinivo,fugimusu,kalisuvo",1,1,1,1,FALSE
"7947","5b48f3a4q-b910-0776-add2_27","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalidasu","nikatida,fugitimu,kalimuni",1,1,0,0,TRUE
"7948","5b48f3a4q-b910-0776-add2_28","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"sobadani","nikasuvo,sobatimu,fugitimu",1,0,0,4,FALSE
"7949","5b48f3a4q-b910-0776-add2_29","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"sobanivo","fugidani,nikativo,fugitida",0,1,1,1,FALSE
"7950","5b48f3a4q-b910-0776-add2_30","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugitimu","fugitida,nikamuni,sobatida",1,1,2,2,FALSE
"7951","5b48f3a4q-b910-0776-add2_31","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"nikadani","sobativo,sobasuvo,sobadasu",0,1,0,1,FALSE
"7952","5b48f3a4q-b910-0776-add2_32","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalisuvo","kalinivo,sobativo,fuginivo",1,3,0,1,FALSE
"7953","5b48f3a4q-b910-0776-add2_33","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugitida","fugidani,nikadasu,nikamusu",1,2,0,0,TRUE
"7954","5b48f3a4q-b910-0776-add2_34","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"nikadasu","sobasuvo,sobativo,nikadani",1,1,1,0,TRUE
"7955","5b48f3a4q-b910-0776-add2_35","5b48f3a4q-b910-0776-add2","133","Complex",FALSE,3,"nikasuvo","nikanivo,nikatida,fugitida",2,1,0,0,TRUE
"7956","5b48f3a4q-b910-0776-add2_36","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"nikamusu","sobanivo,fugidani,fugisuvo",0,0,1,4,FALSE
"7957","5b48f3a4q-b910-0776-add2_37","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalitida","nikamuni,nikatida,sobativo",0,1,2,0,TRUE
"7958","5b48f3a4q-b910-0776-add2_38","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugidani","fugitimu,nikatimu,nikatida",1,1,0,0,TRUE
"7959","5b48f3a4q-b910-0776-add2_39","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugitivo","nikadasu,fugidani,kalidani",1,0,0,0,TRUE
"7960","5b48f3a4q-b910-0776-add2_40","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fuginivo","fugimusu,nikanivo,sobamusu",1,1,1,4,FALSE
"7961","5b48f3a4q-b910-0776-add2_41","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugisuvo","nikanivo,sobatida,nikatida",0,1,0,4,FALSE
"7962","5b48f3a4q-b910-0776-add2_42","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"sobasuvo","sobamuni,kalidasu,kalidani",1,0,1,2,FALSE
"7963","5b48f3a4q-b910-0776-add2_43","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"nikativo","kalitida,nikadasu,nikatimu",2,0,2,0,TRUE
"7964","5b48f3a4q-b910-0776-add2_44","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"sobativo","fugitivo,kalimusu,kalitivo",0,2,2,0,TRUE
"7965","5b48f3a4q-b910-0776-add2_45","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalimusu","nikamuni,sobamuni,nikadani",0,2,0,2,FALSE
"7966","5b48f3a4q-b910-0776-add2_46","5b48f3a4q-b910-0776-add2","133","Complex",FALSE,3,"sobadasu","sobatimu,sobadani,sobamusu",3,1,1,2,FALSE
"7967","5b48f3a4q-b910-0776-add2_47","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"nikamuni","fugitivo,sobanivo,fugimuni",0,1,2,1,FALSE
"7968","5b48f3a4q-b910-0776-add2_48","5b48f3a4q-b910-0776-add2","133","Complex",FALSE,3,"sobatimu","sobadasu,fugidani,sobativo",2,0,1,2,FALSE
"7969","5b48f3a4q-b910-0776-add2_49","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalimuni","sobadasu,nikativo,fugitivo",0,0,0,4,FALSE
"7970","5b48f3a4q-b910-0776-add2_50","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"sobatida","nikativo,fugidasu,nikasuvo",0,1,1,1,FALSE
"7971","5b48f3a4q-b910-0776-add2_51","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalidani","kalitida,nikadasu,nikanivo",1,2,1,1,FALSE
"7972","5b48f3a4q-b910-0776-add2_52","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugidasu","kalisuvo,kalitimu,kalitida",0,1,1,1,FALSE
"7973","5b48f3a4q-b910-0776-add2_53","5b48f3a4q-b910-0776-add2","133","Complex",FALSE,3,"nikatida","fugimuni,kalimusu,fugimusu",0,0,0,0,TRUE
"7974","5b48f3a4q-b910-0776-add2_54","5b48f3a4q-b910-0776-add2","133","Complex",FALSE,3,"nikanivo","nikamuni,nikadani,kalitivo",2,1,2,0,TRUE
"7975","5b48f3a4q-b910-0776-add2_55","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"fugimusu","fuginivo,kalisuvo,sobadasu",1,0,2,0,TRUE
"7976","5b48f3a4q-b910-0776-add2_56","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalitivo","fugitimu,nikativo,kalitida",1,1,3,4,FALSE
"7977","5b48f3a4q-b910-0776-add2_57","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"sobamusu","kalitida,nikatimu,sobadasu",1,1,1,2,FALSE
"7978","5b48f3a4q-b910-0776-add2_58","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"nikatimu","fugidasu,fugitida,sobativo",0,0,2,4,FALSE
"7979","5b48f3a4q-b910-0776-add2_59","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"kalitimu","fugidani,kalimuni,fugitivo",1,1,1,2,FALSE
"7980","5b48f3a4q-b910-0776-add2_60","5b48f3a4q-b910-0776-add2","133","Complex",TRUE,3,"sobamuni","nikativo,fugidani,kalimusu",0,1,1,4,FALSE
"7981","735a1fccq-4873-292a-f703_1","735a1fccq-4873-292a-f703","134","Simple",FALSE,1,"nikamusu","fugidasu,sobavoni,kalivosu",0,0,2,2,FALSE
"7982","735a1fccq-4873-292a-f703_2","735a1fccq-4873-292a-f703","134","Simple",FALSE,1,"sobavoni","kalivosu,fugidasu,fugidati",0,1,0,2,FALSE
"7983","735a1fccq-4873-292a-f703_3","735a1fccq-4873-292a-f703","134","Simple",FALSE,1,"sobavosu","sobadati,kalivosu,sobavoni",2,2,1,2,FALSE
"7984","735a1fccq-4873-292a-f703_4","735a1fccq-4873-292a-f703","134","Simple",TRUE,1,"fugidasu","nikamuni,kalivosu,fugidati",1,1,1,2,FALSE
"7985","735a1fccq-4873-292a-f703_5","735a1fccq-4873-292a-f703","134","Simple",FALSE,1,"fugidati","sobavoni,fugidasu,sobavosu",1,1,0,2,FALSE
"7986","735a1fccq-4873-292a-f703_6","735a1fccq-4873-292a-f703","134","Simple",TRUE,1,"nikamuni","fugidati,sobavosu,sobavoni",0,0,1,2,FALSE
"7987","735a1fccq-4873-292a-f703_7","735a1fccq-4873-292a-f703","134","Simple",TRUE,1,"kalivosu","nikamuni,sobavosu,sobadati",0,1,1,2,FALSE
"7988","735a1fccq-4873-292a-f703_8","735a1fccq-4873-292a-f703","134","Simple",FALSE,1,"sobadati","sobavoni,fugidati,nikamusu",1,1,1,2,FALSE
"7989","735a1fccq-4873-292a-f703_9","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"kalivosu","fugidasu,fugimusu,kalivoti",1,1,2,3,FALSE
"7990","735a1fccq-4873-292a-f703_10","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"fugidati","sobadati,kalidani,nikamuni",0,2,1,3,FALSE
"7991","735a1fccq-4873-292a-f703_11","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"sobavosu","fugimusu,nikamusu,sobavoni",1,1,2,3,FALSE
"7992","735a1fccq-4873-292a-f703_12","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"nikamusu","fugidasu,kalidani,fugivosu",0,0,2,3,FALSE
"7993","735a1fccq-4873-292a-f703_13","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"nikamuni","fugidasu,nikamusu,fugimusu",1,2,0,3,FALSE
"7994","735a1fccq-4873-292a-f703_14","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"sobadati","kalivoti,kalimuni,fugimusu",0,0,1,3,FALSE
"7995","735a1fccq-4873-292a-f703_15","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"sobavoni","nikadani,fugimusu,kalidani",0,0,2,3,FALSE
"7996","735a1fccq-4873-292a-f703_16","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"fugidasu","nikadasu,sobavoni,fugidati",1,2,1,3,FALSE
"7997","735a1fccq-4873-292a-f703_17","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"kalivoti","kalidani,fugidasu,nikadani",1,0,0,1,FALSE
"7998","735a1fccq-4873-292a-f703_18","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"nikadani","kalivoti,kalimuni,nikadasu",1,1,1,1,FALSE
"7999","735a1fccq-4873-292a-f703_19","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"fugivoni","nikadani,sobavosu,fugivosu",1,2,1,1,FALSE
"8000","735a1fccq-4873-292a-f703_20","735a1fccq-4873-292a-f703","134","Simple",FALSE,2,"kalidani","fugivosu,sobavosu,sobadati",0,1,0,1,FALSE
"8001","735a1fccq-4873-292a-f703_21","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"kalimuni","kalivoti,fugidati,sobavosu",1,0,0,1,FALSE
"8002","735a1fccq-4873-292a-f703_22","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"nikadasu","fugimusu,fugivosu,fugidasu",0,1,3,1,FALSE
"8003","735a1fccq-4873-292a-f703_23","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"fugimusu","fugidati,kalimuni,nikadani",1,1,0,1,FALSE
"8004","735a1fccq-4873-292a-f703_24","735a1fccq-4873-292a-f703","134","Simple",TRUE,2,"fugivosu","sobavoni,nikamusu,fugimusu",1,1,2,1,FALSE
"8005","735a1fccq-4873-292a-f703_25","735a1fccq-4873-292a-f703","134","Simple",TRUE,3,"nikavosu","kalimuni,fugidani,fugimuti",0,0,0,0,TRUE
"8006","735a1fccq-4873-292a-f703_26","735a1fccq-4873-292a-f703","134","Simple",FALSE,3,"fugidani","fugivoni,kalivoti,sobavoni",1,0,2,1,FALSE
"8007","735a1fccq-4873-292a-f703_27","735a1fccq-4873-292a-f703","134","Simple",FALSE,3,"nikamuti","fugivosu,kalimuti,nikadati",1,1,2,1,FALSE
"8008","735a1fccq-4873-292a-f703_28","735a1fccq-4873-292a-f703","134","Simple",TRUE,3,"kalidani","nikadasu,nikavoti,fugidani",0,2,1,2,FALSE
"8009","735a1fccq-4873-292a-f703_29","735a1fccq-4873-292a-f703","134","Simple",TRUE,3,"kalimusu","nikadati,nikavosu,sobavoti",0,0,1,0,TRUE
"8010","735a1fccq-4873-292a-f703_30","735a1fccq-4873-292a-f703","134","Simple",FALSE,3,"kalimuni","sobavoti,fugivoni,sobamusu",0,1,1,2,FALSE
"8011","735a1fccq-4873-292a-f703_31","735a1fccq-4873-292a-f703","134","Simple",FALSE,3,"nikamusu","kalidati,sobadati,fugidasu",0,0,1,4,FALSE
"8012","735a1fccq-4873-292a-f703_32","735a1fccq-4873-292a-f703","134","Simple",FALSE,3,"kalivosu","fugivoti,kalimuti,nikamuni",1,1,0,4,FALSE
