RespId	ExpId	Username	Cond	Result	Block	Target	Distractors	Distractors.stem	Distractors.col	Distractors.num	Target.training.views	Unseen
c6227230q-2a0d-6db9-f71d_24	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	FALSE	2	kalivoni	kalimuni,sobatida,nikasuda	1	0	1	1	FALSE
c6227230q-2a0d-6db9-f71d_25	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fugitida	kalimusu,kalitimu,sobatimu	0	0	2	1	FALSE
c6227230q-2a0d-6db9-f71d_26	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikamusu	nikavosu,fugivosu,sobasuda	1	0	3	0	TRUE
c6227230q-2a0d-6db9-f71d_27	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobanida	sobativo,sobatimu,kalitivo	2	0	0	4	FALSE
c6227230q-2a0d-6db9-f71d_28	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikanida	nikatida,nikativo,kalitimu	2	1	0	0	TRUE
c6227230q-2a0d-6db9-f71d_29	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikasuda	nikatimu,fugivosu,sobanida	1	1	1	4	FALSE
c6227230q-2a0d-6db9-f71d_30	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fugimusu	sobatimu,kalitimu,fugivoni	1	2	0	0	TRUE
c6227230q-2a0d-6db9-f71d_31	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	FALSE	3	kalimuni	fugivosu,kalitimu,sobatida	1	1	0	2	FALSE
c6227230q-2a0d-6db9-f71d_32	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fugivosu	nikatimu,fugimusu,kalisuda	1	0	2	2	FALSE
c6227230q-2a0d-6db9-f71d_33	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fugitivo	sobatimu,sobatida,kalivoni	0	1	2	0	TRUE
c6227230q-2a0d-6db9-f71d_34	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	kalivoni	sobavoni,nikanida,kalimuni	1	1	3	2	FALSE
c6227230q-2a0d-6db9-f71d_35	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	kalimusu	nikatimu,sobanida,kalisuda	1	1	1	0	TRUE
c6227230q-2a0d-6db9-f71d_36	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	kalinida	fugitimu,nikatimu,sobanida	0	1	1	0	TRUE
c6227230q-2a0d-6db9-f71d_37	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikatimu	nikamuni,kalivoni,fugitida	1	1	1	4	FALSE
c6227230q-2a0d-6db9-f71d_38	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobatida	sobanida,kalinida,fugitida	1	3	1	2	FALSE
c6227230q-2a0d-6db9-f71d_39	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fugivoni	kalitida,fugitimu,sobanida	1	0	1	2	FALSE
c6227230q-2a0d-6db9-f71d_40	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobavosu	kalitida,sobativo,fugivosu	1	2	1	1	FALSE
c6227230q-2a0d-6db9-f71d_41	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikamuni	nikavoni,fuginida,kalimuni	1	1	3	4	FALSE
c6227230q-2a0d-6db9-f71d_42	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fugitimu	kalimusu,kalivosu,sobamuni	0	2	0	4	FALSE
c6227230q-2a0d-6db9-f71d_43	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fugisuda	kalitida,kalisuda,sobatimu	0	2	1	1	FALSE
c6227230q-2a0d-6db9-f71d_44	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	fuginida	nikavoni,kalimuni,sobanida	0	1	3	1	FALSE
c6227230q-2a0d-6db9-f71d_45	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikavosu	fugivosu,fugitimu,kalitimu	0	1	1	2	FALSE
c6227230q-2a0d-6db9-f71d_46	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	kalitida	nikatimu,fugivoni,sobatimu	0	0	2	1	FALSE
c6227230q-2a0d-6db9-f71d_47	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobasuda	nikatimu,fuginida,kalitimu	0	1	0	2	FALSE
c6227230q-2a0d-6db9-f71d_48	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	FALSE	3	sobamuni	kalitivo,sobanida,kalisuda	1	0	1	4	FALSE
c6227230q-2a0d-6db9-f71d_49	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	kalivosu	fugimusu,nikamusu,kalitida	1	0	2	4	FALSE
c6227230q-2a0d-6db9-f71d_50	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	kalitimu	nikamusu,nikasuda,fugivoni	0	1	0	0	TRUE
c6227230q-2a0d-6db9-f71d_51	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	FALSE	3	fugimuni	kalitida,fuginida,nikatimu	1	1	1	2	FALSE
c6227230q-2a0d-6db9-f71d_52	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikavoni	fugivosu,kalivoni,fuginida	0	2	2	1	FALSE
c6227230q-2a0d-6db9-f71d_53	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobamusu	fugivoni,kalinida,nikativo	0	0	0	0	TRUE
c6227230q-2a0d-6db9-f71d_54	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobavoni	sobativo,fugivoni,sobatimu	2	2	1	1	FALSE
c6227230q-2a0d-6db9-f71d_55	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	FALSE	3	kalisuda	fugitivo,fugitida,nikavoni	0	1	0	1	FALSE
c6227230q-2a0d-6db9-f71d_56	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	kalitivo	kalimuni,fugitivo,kalitimu	2	1	2	0	TRUE
c6227230q-2a0d-6db9-f71d_57	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	nikatida	fugimuni,sobavosu,kalitida	0	1	1	0	TRUE
c6227230q-2a0d-6db9-f71d_58	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	FALSE	3	nikativo	nikasuda,fugimusu,sobamuni	1	0	0	0	TRUE
c6227230q-2a0d-6db9-f71d_59	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobativo	fuginida,nikanida,nikavosu	0	1	0	4	FALSE
c6227230q-2a0d-6db9-f71d_60	c6227230q-2a0d-6db9-f71d	A2SO6K35NMGBB7	Complex	TRUE	3	sobatimu	kalinida,nikavoni,fugivosu	0	0	0	0	TRUE
f074c564q-8ced-c4cd-6bd4_1	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	1	sobanida	fugimusu,kalimusu,sobadati	1	1	0	2	FALSE
f074c564q-8ced-c4cd-6bd4_2	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	1	sobadati	nikativo,sobanida,kalisumu	1	1	1	2	FALSE
f074c564q-8ced-c4cd-6bd4_3	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	1	kalimusu	kalisuvo,fugisumu,sobadati	1	1	2	2	FALSE
f074c564q-8ced-c4cd-6bd4_4	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	1	kalivosu	nikanimu,sobadani,sobatida	0	0	0	2	FALSE
f074c564q-8ced-c4cd-6bd4_5	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	1	fugisumu	sobanida,nikamuni,nikavoti	0	1	0	2	FALSE
f074c564q-8ced-c4cd-6bd4_6	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	1	sobavoni	sobanida,fugimusu,nikamuni	1	0	2	2	FALSE
f074c564q-8ced-c4cd-6bd4_7	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	1	nikativo	sobatida,sobanivo,nikamuni	1	1	1	2	FALSE
f074c564q-8ced-c4cd-6bd4_8	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	1	nikanimu	nikavoti,sobadani,kalimusu	1	1	1	2	FALSE
f074c564q-8ced-c4cd-6bd4_9	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	sobanida	nikavoti,sobanivo,fugimusu	1	0	1	3	FALSE
f074c564q-8ced-c4cd-6bd4_10	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	sobavoni	sobasuvo,fugisumu,nikativo	1	2	0	3	FALSE
f074c564q-8ced-c4cd-6bd4_11	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	nikativo	fugimuni,nikadani,fugivosu	1	1	0	3	FALSE
f074c564q-8ced-c4cd-6bd4_12	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	sobatida	nikamuti,nikavoti,fugivoti	0	0	3	3	FALSE
f074c564q-8ced-c4cd-6bd4_13	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	2	kalisumu	sobamuti,fugimuni,sobavoni	0	2	0	3	FALSE
f074c564q-8ced-c4cd-6bd4_14	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	fugimusu	sobatida,sobatimu,nikanida	0	1	0	3	FALSE
f074c564q-8ced-c4cd-6bd4_15	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	2	kalivosu	fugisumu,fugisuvo,sobasuvo	0	2	3	3	FALSE
f074c564q-8ced-c4cd-6bd4_16	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	2	nikanimu	nikatimu,sobavoni,nikadani	2	1	2	3	FALSE
f074c564q-8ced-c4cd-6bd4_17	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	nikanida	nikanimu,fugivoti,sobadati	1	1	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_18	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	fugimuni	kalisuvo,sobatida,sobasuvo	0	0	0	1	FALSE
f074c564q-8ced-c4cd-6bd4_19	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	2	kalisuda	fugimuni,nikanimu,kalisumu	1	0	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_20	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	fugitivo	fugisuvo,nikativo,sobadani	1	2	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_21	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	2	sobatimu	kalimusu,nikavoti,sobanida	1	1	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_22	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	fugisuvo	fugimusu,fugivoti,sobavoni	2	2	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_23	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	2	nikatimu	kalisumu,nikanimu,kalisuvo	1	2	0	1	FALSE
f074c564q-8ced-c4cd-6bd4_24	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	2	sobasuvo	fugisuvo,sobadani,fugimusu	1	1	2	1	FALSE
f074c564q-8ced-c4cd-6bd4_25	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	sobanimu	sobanida,fugitida,sobavoni	2	0	2	1	FALSE
f074c564q-8ced-c4cd-6bd4_26	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	fugisumu	sobasuvo,sobavoti,nikavosu	0	0	2	4	FALSE
f074c564q-8ced-c4cd-6bd4_27	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	sobavoni	fuginimu,nikavosu,kalivoni	0	2	2	4	FALSE
f074c564q-8ced-c4cd-6bd4_28	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	kalimusu	sobadasu,kalimuni,fuginivo	1	1	1	4	FALSE
f074c564q-8ced-c4cd-6bd4_29	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	sobamuti	fugivosu,nikavoni,nikanimu	0	1	0	2	FALSE
f074c564q-8ced-c4cd-6bd4_30	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	sobavoti	kalisumu,nikavoni,sobanimu	1	1	0	0	TRUE
f074c564q-8ced-c4cd-6bd4_31	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	sobadati	kalimuni,sobasuvo,nikamuni	1	0	0	4	FALSE
f074c564q-8ced-c4cd-6bd4_32	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	fugivoti	sobanida,fugisumu,kalinivo	1	1	0	2	FALSE
f074c564q-8ced-c4cd-6bd4_33	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	sobanida	kalisuda,fuginivo,fugisuvo	0	1	1	4	FALSE
f074c564q-8ced-c4cd-6bd4_34	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	nikadati	fugidati,sobamusu,fugimuti	0	1	2	0	TRUE
f074c564q-8ced-c4cd-6bd4_35	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	nikasumu	sobatida,kalitida,nikamuni	1	1	0	0	TRUE
f074c564q-8ced-c4cd-6bd4_36	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	kalisuvo	sobamuni,nikamuni,sobativo	0	1	0	4	FALSE
f074c564q-8ced-c4cd-6bd4_37	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	nikamuni	nikatida,kalinivo,sobamuti	1	1	1	4	FALSE
f074c564q-8ced-c4cd-6bd4_38	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	fugivosu	sobanida,kalinivo,fugivoti	1	2	0	2	FALSE
f074c564q-8ced-c4cd-6bd4_39	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	nikatimu	kalitivo,nikanivo,sobavosu	1	0	1	2	FALSE
f074c564q-8ced-c4cd-6bd4_40	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	sobavosu	kalitivo,kalivoni,fuginivo	0	3	0	2	FALSE
f074c564q-8ced-c4cd-6bd4_41	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	fugidasu	nikanimu,kalivosu,nikasuda	0	1	2	1	FALSE
f074c564q-8ced-c4cd-6bd4_42	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	kalidati	fugitivo,sobativo,sobadasu	0	1	2	1	FALSE
f074c564q-8ced-c4cd-6bd4_43	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	nikavosu	kalitida,fugimuti,nikavoti	1	1	0	1	FALSE
f074c564q-8ced-c4cd-6bd4_44	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	kalinivo	fugimusu,kalisuvo,kalimusu	2	1	0	0	TRUE
f074c564q-8ced-c4cd-6bd4_45	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	nikativo	nikamuti,fugisuda,kalimusu	1	0	1	4	FALSE
f074c564q-8ced-c4cd-6bd4_46	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	nikadani	nikanimu,kalimusu,kalimuni	1	0	2	2	FALSE
f074c564q-8ced-c4cd-6bd4_47	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	sobadasu	fugidati,kalidasu,nikadani	0	3	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_48	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	nikadasu	kalisumu,kalitimu,kalisuda	0	1	2	0	TRUE
f074c564q-8ced-c4cd-6bd4_49	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	fugivoni	kalivosu,kalitimu,kalimuni	0	1	1	0	TRUE
f074c564q-8ced-c4cd-6bd4_50	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	fugimuni	fuginida,kalinivo,fugisuvo	2	0	2	2	FALSE
f074c564q-8ced-c4cd-6bd4_51	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	sobasumu	kalisuda,sobanivo,sobadasu	2	0	2	0	TRUE
f074c564q-8ced-c4cd-6bd4_52	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	fugimuti	kalisumu,sobadani,sobanivo	0	1	0	0	TRUE
f074c564q-8ced-c4cd-6bd4_53	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	nikavoni	fugimuti,kalitida,fugisuda	0	0	0	1	FALSE
f074c564q-8ced-c4cd-6bd4_54	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	kalinida	kalinimu,sobamusu,fugisuvo	1	0	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_55	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	kalimuti	fugisuvo,fugitivo,kalitida	1	0	2	0	TRUE
f074c564q-8ced-c4cd-6bd4_56	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	fugitida	nikasuda,nikatida,sobanimu	0	2	1	0	TRUE
f074c564q-8ced-c4cd-6bd4_57	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	TRUE	3	kalidasu	fugivoti,fugimuti,kalivosu	1	0	1	2	FALSE
f074c564q-8ced-c4cd-6bd4_58	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	kalivoti	sobamusu,kalinivo,nikadati	1	1	1	0	TRUE
f074c564q-8ced-c4cd-6bd4_59	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	kalinimu	kalivoti,sobamuni,fugisuvo	1	1	1	1	FALSE
f074c564q-8ced-c4cd-6bd4_60	f074c564q-8ced-c4cd-6bd4	A2UTDZAZV1DF0N	Random	FALSE	3	fuginida	kalivosu,kalidani,fugisumu	1	1	1	0	TRUE
e0fe9a69q-547b-a66f-b5d6_1	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	kalidasu	kalitida,fugivosu,kalinimu	2	1	1	2	FALSE
e0fe9a69q-547b-a66f-b5d6_2	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	kalitivo	kalidasu,nikadasu,kalinimu	2	0	0	2	FALSE
e0fe9a69q-547b-a66f-b5d6_3	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	nikadasu	kalidasu,kalitida,fugivoni	0	2	1	2	FALSE
e0fe9a69q-547b-a66f-b5d6_4	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	fugivoni	nikadasu,kalitida,kalinimu	0	0	1	2	FALSE
e0fe9a69q-547b-a66f-b5d6_5	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	fugivosu	kalinimu,kalitivo,kalidasu	0	1	1	2	FALSE
e0fe9a69q-547b-a66f-b5d6_6	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	kalinimu	kalitivo,kalidasu,nikadasu	2	0	0	2	FALSE
e0fe9a69q-547b-a66f-b5d6_7	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	nikavosu	kalinimu,kalitida,nikadasu	1	0	1	2	FALSE
e0fe9a69q-547b-a66f-b5d6_8	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	1	kalitida	kalidasu,nikavosu,nikadasu	1	2	0	2	FALSE
e0fe9a69q-547b-a66f-b5d6_9	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	kalitivo	nikadasu,nikasumu,fuginimu	0	0	0	3	FALSE
e0fe9a69q-547b-a66f-b5d6_10	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	kalinimu	fugivoni,fuginimu,sobatimu	0	2	2	3	FALSE
e0fe9a69q-547b-a66f-b5d6_11	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	nikadasu	fugivosu,sobatida,kalinimu	0	1	1	3	FALSE
e0fe9a69q-547b-a66f-b5d6_12	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	fugivosu	sobativo,kalitida,fugivoni	1	2	0	3	FALSE
e0fe9a69q-547b-a66f-b5d6_13	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	kalidasu	fugivoni,fuginimu,kalitivo	1	0	0	3	FALSE
e0fe9a69q-547b-a66f-b5d6_14	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	fugivoni	kalidasu,fugitida,sobatimu	1	0	0	3	FALSE
e0fe9a69q-547b-a66f-b5d6_15	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	nikavosu	nikadasu,fugivoni,sobatimu	1	1	1	3	FALSE
e0fe9a69q-547b-a66f-b5d6_16	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	kalitida	kalitivo,kalidasu,nikanimu	2	1	1	3	FALSE
e0fe9a69q-547b-a66f-b5d6_17	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	sobatida	kalitivo,fugitida,fugitivo	0	1	3	1	FALSE
e0fe9a69q-547b-a66f-b5d6_18	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	fuginimu	sobatimu,nikadasu,kalitivo	0	1	0	1	FALSE
e0fe9a69q-547b-a66f-b5d6_19	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	nikanimu	kalidasu,nikavosu,kalitivo	1	0	0	1	FALSE
e0fe9a69q-547b-a66f-b5d6_20	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	fugitida	kalitivo,fuginimu,nikavosu	1	0	1	1	FALSE
e0fe9a69q-547b-a66f-b5d6_21	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	nikasumu	nikanimu,kalidasu,nikavosu	2	1	2	1	FALSE
e0fe9a69q-547b-a66f-b5d6_22	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	fugitivo	fugivoni,sobatimu,kalinimu	1	1	1	1	FALSE
e0fe9a69q-547b-a66f-b5d6_23	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	sobativo	fugitivo,kalitivo,kalitida	0	2	3	1	FALSE
e0fe9a69q-547b-a66f-b5d6_24	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	2	sobatimu	nikadasu,nikavosu,sobatida	1	0	1	1	FALSE
e0fe9a69q-547b-a66f-b5d6_25	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	fugitivo	fugisumu,sobasumu,nikasumu	1	0	0	2	FALSE
e0fe9a69q-547b-a66f-b5d6_26	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	nikavoni	fugidani,nikanimu,nikadani	2	0	3	1	FALSE
e0fe9a69q-547b-a66f-b5d6_27	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	kalitida	kalidasu,nikatida,sobatida	1	3	2	4	FALSE
e0fe9a69q-547b-a66f-b5d6_28	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	fugitida	fuginimu,kalitida,sobatida	1	2	2	2	FALSE
e0fe9a69q-547b-a66f-b5d6_29	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	kalidani	nikatida,fugisumu,sobadani	0	2	1	0	TRUE
e0fe9a69q-547b-a66f-b5d6_30	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobanimu	nikanimu,sobavoni,fugivosu	1	1	2	0	TRUE
e0fe9a69q-547b-a66f-b5d6_31	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	nikatida	nikavoni,fugivoni,kalitivo	1	0	1	0	TRUE
e0fe9a69q-547b-a66f-b5d6_32	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	fugivoni	fugivosu,nikavoni,fugidasu	2	2	1	4	FALSE
e0fe9a69q-547b-a66f-b5d6_33	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	kalitivo	sobativo,kalinimu,nikatida	1	1	2	4	FALSE
e0fe9a69q-547b-a66f-b5d6_34	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	TRUE	3	fugisumu	sobavoni,fuginimu,sobativo	1	1	0	0	TRUE
e0fe9a69q-547b-a66f-b5d6_35	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	kalinimu	nikanimu,nikadani,nikatimu	0	2	2	4	FALSE
e0fe9a69q-547b-a66f-b5d6_36	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	nikavosu	nikadasu,fugitivo,nikavoni	2	2	1	4	FALSE
e0fe9a69q-547b-a66f-b5d6_37	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	nikativo	nikanimu,fugitivo,sobavosu	1	2	1	1	FALSE
e0fe9a69q-547b-a66f-b5d6_38	e0fe9a69q-547b-a66f-b5d6	A298GPAEHRSV9J	Complex	FALSE	3	sobativo	kalivosu,kalitivo,fugisumu	0	2	1	2	FALSE
